223.462290	223.462290	B
223.735873	223.735873	Somebody
224.042290	224.042290	B
224.615290	224.615290	B
225.200290	225.200290	B
225.256780	225.256780	bass
225.781290	225.781290	B
225.930159	225.930159	Crash
226.355290	226.355290	B
226.928290	226.928290	B
227.044717	227.044717	Stayin alive
227.513290	227.513290	B
228.087290	228.087290	B
228.677290	228.677290	B
229.245290	229.245290	B
229.834290	229.834290	B
230.410290	230.410290	B
230.997290	230.997290	B
231.568290	231.568290	B
232.144290	232.144290	B
232.721290	232.721290	B
233.302290	233.302290	B
233.881290	233.881290	B
234.471290	234.471290	B
235.040290	235.040290	B
235.632290	235.632290	B
236.224290	236.224290	B
